"title","names","condition","trial_type","trial_index","time_elapsed","internal_node_id","sessionCode","X","fullStat","name1","relation","timeDrag","ndrags","rel_sol","name1_sol","name2","name2_sol","statIdx","stoIdx","name1_cor","name2_cor","rel_cor","first","overall_cor","uniqueStatement"
"mining","Hadith,Upno,Orok,Zishu,Lyde,Goxos","fillers","hebb",14,951963,"0.0-4.0-10.0","jjpe1psorf9k",11,"Resource Upno is sparse in country Orok.","Hadith","starts trading",13938,5,"is sparse in","Upno","Orok","Orok","2",12,FALSE,TRUE,FALSE,0,0.333333333333333,"mining2"
"mining","Hadith,Upno,Orok,Zishu,Lyde,Goxos","fillers","hebb",14,951963,"0.0-4.0-10.0","jjpe1psorf9k",11,"Country Orok starts negotiating.","Orok","starts negotiating",7447,3,"starts negotiating","Orok",NA,NA,"3",12,TRUE,NA,TRUE,0,1,"mining3"
"insect","Rothuk,Ewey,Itbob,Upum,Olef,Fozeh","burns","hebb",16,1003829,"0.0-4.0-12.0","jjpe1psorf9k",13,"Perfume Rothuk attracts insect Ewey.","Rothuk","attracts",13281,3,"attracts","Rothuk","Ewey","Ewey","1",14,TRUE,TRUE,TRUE,0,1,"insect1"
"insect","Rothuk,Ewey,Itbob,Upum,Olef,Fozeh","burns","hebb",16,1003829,"0.0-4.0-12.0","jjpe1psorf9k",13,"Insect Ewey attacks woman Itbob.","Ewey","attacks",11016,3,"attacks","Ewey","Fozeh","Itbob","2",14,TRUE,FALSE,TRUE,0,0.666666666666667,"insect2"
"insect","Rothuk,Ewey,Itbob,Upum,Olef,Fozeh","burns","hebb",16,1003829,"0.0-4.0-12.0","jjpe1psorf9k",13,"Woman Itbob has an allergic reaction.","Fozeh","has an allergic reaction",5705,2,"has an allergic reaction","Itbob",NA,NA,"3",14,FALSE,NA,TRUE,0,0.5,"insect3"
"hacker","Ezol,Huluw,Ebib,Hoap,Molash,Enmob","analogues","hebb",17,1043015,"0.0-4.0-13.0","jjpe1psorf9k",14,"Hacker Ezol wrote computer code Huluw.","Huluw","wrote",10444,4,"wrote","Ezol","Ezol","Huluw","1",15,FALSE,FALSE,TRUE,0,0.333333333333333,"hacker1"
"hacker","Ezol,Huluw,Ebib,Hoap,Molash,Enmob","analogues","hebb",17,1043015,"0.0-4.0-13.0","jjpe1psorf9k",14,"Code Huluw cracks the firewall of company Ebib.","Ezol","penetrates sth. of",10512,4,"cracks sth. of","Huluw","Hoap","Ebib","2",15,FALSE,FALSE,FALSE,0,0,"hacker2"
"hacker","Ezol,Huluw,Ebib,Hoap,Molash,Enmob","analogues","hebb",17,1043015,"0.0-4.0-13.0","jjpe1psorf9k",14,"Company Ebib suffers a data loss.","Hoap","suffers sth.",7714,2,"suffers sth.","Ebib",NA,NA,"3",15,FALSE,NA,TRUE,0,0.5,"hacker3"
"robber","Rove,Vivaf,Ofpoz,Adjo,Ubug,Ahow","analogues","hebb",18,1083919,"0.0-4.0-14.0","jjpe1psorf9k",15,"Criminal Rove learns about security issue Vivaf.","Ahow","disrupts sth. of",11033,3,"learns about","Rove","Rove","Vivaf","1",16,FALSE,FALSE,FALSE,0,0,"robber1"
"robber","Rove,Vivaf,Ofpoz,Adjo,Ubug,Ahow","analogues","hebb",18,1083919,"0.0-4.0-14.0","jjpe1psorf9k",15,"Security issue Vivaf suspends alarm system of museum Ofpoz.","Rove","suspends sth. of",14128,3,"suspends sth. of","Vivaf","Ahow","Ofpoz","2",16,FALSE,FALSE,TRUE,0,0.333333333333333,"robber2"
"robber","Rove,Vivaf,Ofpoz,Adjo,Ubug,Ahow","analogues","hebb",18,1083919,"0.0-4.0-14.0","jjpe1psorf9k",15,"Museum Ofpoz gets robbed.","Ahow","gets robbed",5225,2,"gets robbed","Ofpoz",NA,NA,"3",16,FALSE,NA,TRUE,0,0.5,"robber3"
"employee","Mabi,Gabit,Diaf,Afi,Lenik,Zidep","fillers","hebb",19,1134784,"0.0-4.0-15.0","jjpe1psorf9k",16,"Employee Mabi is assigned to project Gabit.","Gabit","is assigned to",12381,3,"is assigned to","Mabi","Mabi","Gabit","1",17,FALSE,FALSE,TRUE,0,0.333333333333333,"employee1"
"employee","Mabi,Gabit,Diaf,Afi,Lenik,Zidep","fillers","hebb",19,1134784,"0.0-4.0-15.0","jjpe1psorf9k",16,"Project Gabit supports agenda of manager Diaf.","Mabi","supports sth. of",21521,8,"supports sth. of","Gabit","Diaf","Diaf","2",17,FALSE,TRUE,TRUE,0,0.666666666666667,"employee2"
"employee","Mabi,Gabit,Diaf,Afi,Lenik,Zidep","fillers","hebb",19,1134784,"0.0-4.0-15.0","jjpe1psorf9k",16,"Manager Diaf gets a promotion.","Diaf","gets a promotion",6448,2,"gets a promotion","Diaf",NA,NA,"3",17,TRUE,NA,TRUE,0,1,"employee3"
"neighbor","Titho,Zugew,Ihab,Owmi,Niem,Napib","fillers","hebb",20,1169425,"0.0-4.0-16.0","jjpe1psorf9k",17,"Man Titho takes care of cat Zugew.","Niem","takes care of",10297,3,"takes care of","Titho","Owmi","Zugew","1",18,FALSE,FALSE,TRUE,0,0.333333333333333,"neighbor1"
"neighbor","Titho,Zugew,Ihab,Owmi,Niem,Napib","fillers","hebb",20,1169425,"0.0-4.0-16.0","jjpe1psorf9k",17,"Cat Zugew walks over the flowers of neighbor Ihab","Owmi","walks over sth. of",9328,3,"walks over sth. of","Zugew","Ihab","Ihab","2",18,FALSE,TRUE,TRUE,0,0.666666666666667,"neighbor2"
"neighbor","Titho,Zugew,Ihab,Owmi,Niem,Napib","fillers","hebb",20,1169425,"0.0-4.0-16.0","jjpe1psorf9k",17,"Neighbor Ihab gets angry.","Ihab","gets angry",4392,2,"gets angry","Ihab",NA,NA,"3",18,TRUE,NA,TRUE,0,1,"neighbor3"
"meteo","Kewos,Owmi,Thyra,Hoyl,Lyde,Ezol","burns","hebb",4,97271,"0.0-4.0-0.0","l011zwd4eja2",NA,"Cloud Kewos collects humidity over ocean Owmi.","Kewos","is located near",8879,3,"collects humidity over","Kewos","Owmi","Owmi","1",2,TRUE,TRUE,FALSE,0,0.666666666666667,"meteo1"
"meteo","Kewos,Owmi,Thyra,Hoyl,Lyde,Ezol","burns","hebb",4,97271,"0.0-4.0-0.0","l011zwd4eja2",NA,"Ocean Owmi lies next to the beaches of area Thyra.","Owmi","lies next to",12298,3,"lies next to","Owmi","Thyra","Thyra","2",2,TRUE,TRUE,TRUE,0,1,"meteo2"
"meteo","Kewos,Owmi,Thyra,Hoyl,Lyde,Ezol","burns","hebb",4,97271,"0.0-4.0-0.0","l011zwd4eja2",NA,"Area Thyra is fertile.","Thyra","is fertile",6024,2,"is fertile","Thyra",NA,NA,"3",2,TRUE,NA,TRUE,0,1,"meteo3"
"insect","Adjo,Yuxeh,Upel,Ohuy,Reok,Ena","burns","hebb",5,129218,"0.0-4.0-1.0","l011zwd4eja2",NA,"Perfume Adjo attracts insect Yuxeh.","Adjo","approaches",6787,3,"attracts","Adjo","Yuxeh","Yuxeh","1",3,TRUE,TRUE,FALSE,0,0.666666666666667,"insect1"
"insect","Adjo,Yuxeh,Upel,Ohuy,Reok,Ena","burns","hebb",5,129218,"0.0-4.0-1.0","l011zwd4eja2",NA,"Insect Yuxeh attacks woman Upel.","Yuxeh","smells",10230,3,"attacks","Yuxeh","Upel","Upel","2",3,TRUE,TRUE,FALSE,0,0.666666666666667,"insect2"
"insect","Adjo,Yuxeh,Upel,Ohuy,Reok,Ena","burns","hebb",5,129218,"0.0-4.0-1.0","l011zwd4eja2",NA,"Woman Upel has an allergic reaction.","Upel","has an allergic reaction",4422,2,"has an allergic reaction","Upel",NA,NA,"3",3,TRUE,NA,TRUE,0,1,"insect3"
"school","Vuloz,Zishu,Thuha,Avyth,Soav,Pobat","burns","hebb",6,168791,"0.0-4.0-2.0","l011zwd4eja2",NA,"School girl Vuloz beats boy Zishu.","Vuloz","goes to",12830,3,"beats","Vuloz","Zishu","Zishu","1",4,TRUE,TRUE,FALSE,0,0.666666666666667,"school1"
"school","Vuloz,Zishu,Thuha,Avyth,Soav,Pobat","burns","hebb",6,168791,"0.0-4.0-2.0","l011zwd4eja2",NA,"Boy Zishu reports to teacher Thuha.","Zishu","tells",10142,3,"reports to","Zishu","Thuha","Thuha","2",4,TRUE,TRUE,FALSE,0,0.666666666666667,"school2"
"school","Vuloz,Zishu,Thuha,Avyth,Soav,Pobat","burns","hebb",6,168791,"0.0-4.0-2.0","l011zwd4eja2",NA,"Teacher Thuha calls parents.","Thuha","visits parents",6095,2,"calls parents","Thuha",NA,NA,"3",4,TRUE,NA,FALSE,0,0.5,"school3"
"pump","Olag,Matmag,Goxos,Newi,Zugew,Hize","fillers","hebb",7,198005,"0.0-4.0-3.0","l011zwd4eja2",NA,"Plumber Olag installs pump Matmag.","Olag","soakes up",7730,3,"installs","Olag","Matmag","Matmag","1",5,TRUE,TRUE,FALSE,0,0.666666666666667,"pump1"
"pump","Olag,Matmag,Goxos,Newi,Zugew,Hize","fillers","hebb",7,198005,"0.0-4.0-3.0","l011zwd4eja2",NA,"Pump Matmag sucks water from ground Goxos.","Matmag","transports sth. from",6630,3,"sucks sth. from","Matmag","Goxos","Goxos","2",5,TRUE,TRUE,FALSE,0,0.666666666666667,"pump2"
"pump","Olag,Matmag,Goxos,Newi,Zugew,Hize","fillers","hebb",7,198005,"0.0-4.0-3.0","l011zwd4eja2",NA,"Ground Goxos dries up.","Goxos","dries up",4347,2,"dries up","Goxos",NA,NA,"3",5,TRUE,NA,TRUE,0,1,"pump3"
"farm","Olef,Afik,Pide,Mabi,Inag,Lenik","fillers","hebb",8,234795,"0.0-4.0-4.0","l011zwd4eja2",NA,"Farmer Olef purchases machine Afik.","Olef","purchases",10480,3,"purchases","Olef","Afik","Afik","1",6,TRUE,TRUE,TRUE,0,1,"farm1"
"farm","Olef,Afik,Pide,Mabi,Inag,Lenik","fillers","hebb",8,234795,"0.0-4.0-4.0","l011zwd4eja2",NA,"Machine Afik can collect fruit of plant Pide.","Afik","can compose",6507,3,"can collect","Afik","Pide","Pide","2",6,TRUE,TRUE,FALSE,0,0.666666666666667,"farm2"
"farm","Olef,Afik,Pide,Mabi,Inag,Lenik","fillers","hebb",8,234795,"0.0-4.0-4.0","l011zwd4eja2",NA,"Plant Pide are harvested automatically.","Pide","are harvested automatically",9296,2,"are harvested automatically","Pide",NA,NA,"3",6,TRUE,NA,TRUE,0,1,"farm3"
"fox","Hosen,Wehif,Ribi,Uhuy,Molash,Gabit","analogues","hebb",9,264423,"0.0-4.0-5.0","l011zwd4eja2",NA,"Fox Hosen digs tunnel Wehif.","Hosen","digs",6380,3,"digs","Hosen","Wehif","Wehif","1",7,TRUE,TRUE,TRUE,0,1,"fox1"
"fox","Hosen,Wehif,Ribi,Uhuy,Molash,Gabit","analogues","hebb",9,264423,"0.0-4.0-5.0","l011zwd4eja2",NA,"Tunnel Wehif leads to coop of chicken Ribi.","Wehif","digs",7023,3,"leads to sth. of","Wehif","Ribi","Ribi","2",7,TRUE,TRUE,FALSE,0,0.666666666666667,"fox2"
"fox","Hosen,Wehif,Ribi,Uhuy,Molash,Gabit","analogues","hebb",9,264423,"0.0-4.0-5.0","l011zwd4eja2",NA,"Chicken Ribi is devoured.","Ribi","is eaten",5717,2,"is devoured","Ribi",NA,NA,"3",7,TRUE,NA,FALSE,0,0.5,"fox3"
"crusader","Potho,Hoap,Hadith,Eshov,Lothe,Ahow","analogues","hebb",10,294077,"0.0-4.0-6.0","l011zwd4eja2",NA,"Crusader group Potho buys weapon Hoap.","Potho","is infiltrated",7375,3,"buys","Potho","Hoap","Hoap","1",8,TRUE,TRUE,FALSE,0,0.666666666666667,"crusader1"
"crusader","Potho,Hoap,Hadith,Eshov,Lothe,Ahow","analogues","hebb",10,294077,"0.0-4.0-6.0","l011zwd4eja2",NA,"Weapon Hoap breaches the fortification of town Hadith.","Hoap","catches",7245,3,"breaches sth. of","Hoap","Hadith","Hadith","2",8,TRUE,TRUE,FALSE,0,0.666666666666667,"crusader2"
"crusader","Potho,Hoap,Hadith,Eshov,Lothe,Ahow","analogues","hebb",10,294077,"0.0-4.0-6.0","l011zwd4eja2",NA,"Town Hadith is invaded.","Hadith","is invaded",4527,2,"is invaded","Hadith",NA,NA,"3",8,TRUE,NA,TRUE,0,1,"crusader3"
"neighbor","Diaf,Epnux,Ilres,Igoth,Orok,Ofpoz","fillers","hebb",11,326261,"0.0-4.0-7.0","l011zwd4eja2",NA,"Man Diaf takes care of cat Epnux.","Diaf","Epnux",7318,3,"takes care of","Diaf","","","1",9,TRUE,TRUE,FALSE,0,0.666666666666667,"neighbor1"
"neighbor","Diaf,Epnux,Ilres,Igoth,Orok,Ofpoz","fillers","hebb",11,326261,"0.0-4.0-7.0","l011zwd4eja2",NA,"Cat Epnux walks over the flowers of neighbor Ilres","Diaf","looks after",11800,4,"walks over sth. of","Epnux","Epnux","Ilres","2",9,FALSE,FALSE,FALSE,0,0,"neighbor2"
"neighbor","Diaf,Epnux,Ilres,Igoth,Orok,Ofpoz","fillers","hebb",11,326261,"0.0-4.0-7.0","l011zwd4eja2",NA,"Neighbor Ilres gets angry.","Epnux","gets aroused",9590,3,"gets angry","Ilres",NA,NA,"3",9,FALSE,NA,FALSE,0,0,"neighbor3"
"employee","Gena,Mewep,Mawi,Afi,Uwit,Niem","fillers","hebb",12,354416,"0.0-4.0-8.0","l011zwd4eja2",NA,"Employee Gena is assigned to project Mewep.","Gena","supports sth. of",6057,3,"is assigned to","Gena","Mewep","Mewep","1",10,TRUE,TRUE,FALSE,0,0.666666666666667,"employee1"
"employee","Gena,Mewep,Mawi,Afi,Uwit,Niem","fillers","hebb",12,354416,"0.0-4.0-8.0","l011zwd4eja2",NA,"Project Mewep supports agenda of manager Mawi.","Mewep","is arranged to",6202,3,"supports sth. of","Mewep","Mawi","Mawi","2",10,TRUE,TRUE,FALSE,0,0.666666666666667,"employee2"
"employee","Gena,Mewep,Mawi,Afi,Uwit,Niem","fillers","hebb",12,354416,"0.0-4.0-8.0","l011zwd4eja2",NA,"Manager Mawi gets a promotion.","Mawi","gets a bonus",5390,2,"gets a promotion","Mawi",NA,NA,"3",10,TRUE,NA,FALSE,0,0.5,"employee3"
"bacteria","Eyem,Upum,Huluw,Aid,Thisun,Kawud","analogues","hebb",13,390824,"0.0-4.0-9.0","l011zwd4eja2",NA,"Bacteria Eyem emits enzyme Upum.","Eyem","expels",9295,3,"emits","Eyem","Upum","Upum","1",11,TRUE,TRUE,FALSE,0,0.666666666666667,"bacteria1"
"bacteria","Eyem,Upum,Huluw,Aid,Thisun,Kawud","analogues","hebb",13,390824,"0.0-4.0-9.0","l011zwd4eja2",NA,"Enzyme Upum dissolves the membrane of organ Huluw.","Upum","disintegrates sth. of",8422,3,"dissolves sth. of","Upum","Huluw","Huluw","2",11,TRUE,TRUE,FALSE,0,0.666666666666667,"bacteria2"
"bacteria","Eyem,Upum,Huluw,Aid,Thisun,Kawud","analogues","hebb",13,390824,"0.0-4.0-9.0","l011zwd4eja2",NA,"Organ Huluw fails.","Huluw","is eliminated",7675,2,"fails","Huluw",NA,NA,"3",11,TRUE,NA,FALSE,0,0.5,"bacteria3"
"hacker","Eefar,Felac,Itbob,Pishi,Assit,Uvman","analogues","hebb",14,420491,"0.0-4.0-10.0","l011zwd4eja2",NA,"Hacker Eefar writes computer code Felac.","Eefar","penetrates sth. of",6772,3,"writes","Eefar","Felac","Felac","1",12,TRUE,TRUE,FALSE,0,0.666666666666667,"hacker1"
"hacker","Eefar,Felac,Itbob,Pishi,Assit,Uvman","analogues","hebb",14,420491,"0.0-4.0-10.0","l011zwd4eja2",NA,"Code Felac cracks the firewall of company Itbob.","Felac","catches sth. of",5773,3,"cracks sth. of","Felac","Itbob","Itbob","2",12,TRUE,TRUE,FALSE,0,0.666666666666667,"hacker2"
"hacker","Eefar,Felac,Itbob,Pishi,Assit,Uvman","analogues","hebb",14,420491,"0.0-4.0-10.0","l011zwd4eja2",NA,"Company Itbob suffers a data loss.","Itbob","cracks sth. of",6616,2,"suffers sth.","Itbob",NA,NA,"3",12,TRUE,NA,FALSE,0,0.5,"hacker3"
"fish","Napib,Wecin,Thygef,Eshbu,Yoges,Fozeh","burns","hebb",16,463564,"0.0-4.0-12.0","l011zwd4eja2",NA,"Fisher Napib cultivates sea grass Wecin.","Napib","cultivates",6470,3,"cultivates","Napib","Wecin","Wecin","1",14,TRUE,TRUE,TRUE,0,1,"fish1"
"fish","Napib,Wecin,Thygef,Eshbu,Yoges,Fozeh","burns","hebb",16,463564,"0.0-4.0-12.0","l011zwd4eja2",NA,"Sea grass Wecin is eaten by fish Thygef.","Wecin","is captured",8813,3,"is eaten by","Wecin","Thygef","Thygef","2",14,TRUE,TRUE,FALSE,0,0.666666666666667,"fish2"
"fish","Napib,Wecin,Thygef,Eshbu,Yoges,Fozeh","burns","hebb",16,463564,"0.0-4.0-12.0","l011zwd4eja2",NA,"Fish Thygef is captured.","Thygef","is taken",5411,2,"is captured","Thygef",NA,NA,"3",14,TRUE,NA,FALSE,0,0.5,"fish3"
"mining","Uyim,Vilux,Zidep,Awiz,Romap,Dohod","fillers","hebb",17,496587,"0.0-4.0-13.0","l011zwd4eja2",NA,"Mining company Uyim has a lot of resource Vilux.","Uyim","starts trading",7649,3,"has a lot of","Uyim","Vilux","Vilux","1",15,TRUE,TRUE,FALSE,0,0.666666666666667,"mining1"
"mining","Uyim,Vilux,Zidep,Awiz,Romap,Dohod","fillers","hebb",17,496587,"0.0-4.0-13.0","l011zwd4eja2",NA,"Resource Vilux is sparse in country Zidep.","Vilux","starts trading",9163,4,"is sparse in","Vilux","Zidep","Zidep","2",15,TRUE,TRUE,FALSE,0,0.666666666666667,"mining2"
"mining","Uyim,Vilux,Zidep,Awiz,Romap,Dohod","fillers","hebb",17,496587,"0.0-4.0-13.0","l011zwd4eja2",NA,"Country Zidep starts negotiating.","Zidep","starts negotiating",5705,2,"starts negotiating","Zidep",NA,NA,"3",15,TRUE,NA,TRUE,0,1,"mining3"
"storm","Saly,Ifeh,Idog,Rivo,Rove,Ofes","fillers","hebb",18,525722,"0.0-4.0-14.0","l011zwd4eja2",NA,"Storm Saly hits tree Ifeh.","Ifeh","is jammed",6818,3,"hits","Saly","Saly","Ifeh","1",16,FALSE,FALSE,FALSE,0,0,"storm1"
"storm","Saly,Ifeh,Idog,Rivo,Rove,Ofes","fillers","hebb",18,525722,"0.0-4.0-14.0","l011zwd4eja2",NA,"Tree Ifeh falls on trail of route Idog.","Saly","is thrown on",5638,3,"falls on","Ifeh","Idog","Idog","2",16,FALSE,TRUE,FALSE,0,0.333333333333333,"storm2"
"storm","Saly,Ifeh,Idog,Rivo,Rove,Ofes","fillers","hebb",18,525722,"0.0-4.0-14.0","l011zwd4eja2",NA,"Route Idog is blocked.","Idog","is blocked",6173,2,"is blocked","Idog",NA,NA,"3",16,TRUE,NA,TRUE,0,1,"storm3"
"robber","Ottha,Gelyp,Owih,Ewey,Roze,Henu","analogues","hebb",19,559775,"0.0-4.0-15.0","l011zwd4eja2",NA,"Criminal Ottha learns about security issue Gelyp.","Ottha","learns about",8104,3,"learns about","Ottha","Ewey","Gelyp","1",17,TRUE,FALSE,TRUE,0,0.666666666666667,"robber1"
"robber","Ottha,Gelyp,Owih,Ewey,Roze,Henu","analogues","hebb",19,559775,"0.0-4.0-15.0","l011zwd4eja2",NA,"Security issue Gelyp suspends alarm system of museum Owih.","Ewey","finds out about",9747,3,"suspends sth. of","Gelyp","Ottha","Owih","2",17,FALSE,FALSE,FALSE,0,0,"robber2"
"robber","Ottha,Gelyp,Owih,Ewey,Roze,Henu","analogues","hebb",19,559775,"0.0-4.0-15.0","l011zwd4eja2",NA,"Museum Owih gets robbed.","Ottha","gets robbed",5685,2,"gets robbed","Owih",NA,NA,"3",17,FALSE,NA,TRUE,0,0.5,"robber3"
"lawyer","Evib,Titho,Ubug,Kesal,Turow,Wutoc","analogues","hebb",20,590848,"0.0-4.0-16.0","l011zwd4eja2",NA,"Lawyer Evib finds loophole Titho.","Evib","finds",6578,3,"finds","Evib","Titho","Titho","1",18,TRUE,TRUE,TRUE,0,1,"lawyer1"
"lawyer","Evib,Titho,Ubug,Kesal,Turow,Wutoc","analogues","hebb",20,590848,"0.0-4.0-16.0","l011zwd4eja2",NA,"Loophole Titho bypasses contract of union Ubug.","Titho","finds",7894,3,"bypasses sth. of","Titho","Ubug","Ubug","2",18,TRUE,TRUE,FALSE,0,0.666666666666667,"lawyer2"
"lawyer","Evib,Titho,Ubug,Kesal,Turow,Wutoc","analogues","hebb",20,590848,"0.0-4.0-16.0","l011zwd4eja2",NA,"Union Ubug loses a lawsuit.","Ubug","loses sth.",6096,2,"loses sth.","Ubug",NA,NA,"3",18,TRUE,NA,TRUE,0,1,"lawyer3"
"meteo","Upum,Olef,Ubug,Izdep,Vivaf,Ada","burns","hebb",4,133278,"0.0-4.0-0.0","lbeemar5cb0u",NA,"Cloud Upum collects humidity over ocean Olef.","Upum","collects humidity over",14840,3,"collects humidity over","Upum","Olef","Olef","1",2,TRUE,TRUE,TRUE,0,1,"meteo1"
"meteo","Upum,Olef,Ubug,Izdep,Vivaf,Ada","burns","hebb",4,133278,"0.0-4.0-0.0","lbeemar5cb0u",NA,"Ocean Olef lies next to the beaches of area Ubug.","Olef","lies next to",14039,3,"lies next to","Olef","Ubug","Ubug","2",2,TRUE,TRUE,TRUE,0,1,"meteo2"
"meteo","Upum,Olef,Ubug,Izdep,Vivaf,Ada","burns","hebb",4,133278,"0.0-4.0-0.0","lbeemar5cb0u",NA,"Area Ubug is fertile.","Ubug","is fertile",6672,2,"is fertile","Ubug",NA,NA,"3",2,TRUE,NA,TRUE,0,1,"meteo3"
"insect","Uvman,Eefar,Ihab,Lyde,Upno,Wutoc","burns","hebb",5,176078,"0.0-4.0-1.0","lbeemar5cb0u",NA,"Perfume Uvman attracts insect Eefar.","Uvman","attracts",16907,3,"attracts","Uvman","Eefar","Eefar","1",3,TRUE,TRUE,TRUE,0,1,"insect1"
"insect","Uvman,Eefar,Ihab,Lyde,Upno,Wutoc","burns","hebb",5,176078,"0.0-4.0-1.0","lbeemar5cb0u",NA,"Insect Eefar attacks woman Ihab.","Eefar","attacks",9870,3,"attacks","Eefar","Ihab","Ihab","2",3,TRUE,TRUE,TRUE,0,1,"insect2"
"insect","Uvman,Eefar,Ihab,Lyde,Upno,Wutoc","burns","hebb",5,176078,"0.0-4.0-1.0","lbeemar5cb0u",NA,"Woman Ihab has an allergic reaction.","Ihab","has an allergic reaction",5509,2,"has an allergic reaction","Ihab",NA,NA,"3",3,TRUE,NA,TRUE,0,1,"insect3"
"fish","Hosen,Potho,Aid,Ottha,Ohuy,Epnux","burns","hebb",6,219727,"0.0-4.0-2.0","lbeemar5cb0u",NA,"Fisher Hosen cultivates sea grass Potho.","Hosen","cultivates",11682,3,"cultivates","Hosen","Potho","Potho","1",4,TRUE,TRUE,TRUE,0,1,"fish1"
"fish","Hosen,Potho,Aid,Ottha,Ohuy,Epnux","burns","hebb",6,219727,"0.0-4.0-2.0","lbeemar5cb0u",NA,"Sea grass Potho is eaten by fish Aid.","Potho","is eaten by",12968,3,"is eaten by","Potho","Aid","Aid","2",4,TRUE,TRUE,TRUE,0,1,"fish2"
"fish","Hosen,Potho,Aid,Ottha,Ohuy,Epnux","burns","hebb",6,219727,"0.0-4.0-2.0","lbeemar5cb0u",NA,"Fish Aid is captured.","Aid","is captured",8440,2,"is captured","Aid",NA,NA,"3",4,TRUE,NA,TRUE,0,1,"fish3"
"hacker","Rothuk,Zimob,Thyra,Uwit,Ilres,Atmag","analogues","hebb",7,257559,"0.0-4.0-3.0","lbeemar5cb0u",NA,"Hacker Rothuk writes computer code Zimob.","Rothuk","writes",9631,3,"writes","Rothuk","Zimob","Zimob","1",5,TRUE,TRUE,TRUE,0,1,"hacker1"
"hacker","Rothuk,Zimob,Thyra,Uwit,Ilres,Atmag","analogues","hebb",7,257559,"0.0-4.0-3.0","lbeemar5cb0u",NA,"Code Zimob cracks the firewall of company Thyra.","Zimob","cracks sth. of",10895,3,"cracks sth. of","Zimob","Thyra","Thyra","2",5,TRUE,TRUE,TRUE,0,1,"hacker2"
"hacker","Rothuk,Zimob,Thyra,Uwit,Ilres,Atmag","analogues","hebb",7,257559,"0.0-4.0-3.0","lbeemar5cb0u",NA,"Company Thyra suffers a data loss.","Thyra","suffers sth.",6745,2,"suffers sth.","Thyra",NA,NA,"3",5,TRUE,NA,TRUE,0,1,"hacker3"
"lawyer","Olag,Thygef,Felac,Paza,Mewep,Vuloz","analogues","hebb",8,315049,"0.0-4.0-4.0","lbeemar5cb0u",NA,"Lawyer Olag finds loophole Thygef.","Vuloz","bypasses sth. of",22747,3,"finds","Olag","Thygef","Thygef","1",6,FALSE,TRUE,FALSE,0,0.333333333333333,"lawyer1"
"lawyer","Olag,Thygef,Felac,Paza,Mewep,Vuloz","analogues","hebb",8,315049,"0.0-4.0-4.0","lbeemar5cb0u",NA,"Loophole Thygef bypasses contract of union Felac.","Thygef","files sth.",14986,3,"bypasses sth. of","Thygef","Felac","Felac","2",6,TRUE,TRUE,FALSE,0,0.666666666666667,"lawyer2"
"lawyer","Olag,Thygef,Felac,Paza,Mewep,Vuloz","analogues","hebb",8,315049,"0.0-4.0-4.0","lbeemar5cb0u",NA,"Union Felac loses a lawsuit.","Felac","loses sth.",9199,2,"loses sth.","Felac",NA,NA,"3",6,TRUE,NA,TRUE,0,1,"lawyer3"
"employee","Saly,Mabi,Vipal,Turow,Owmi,Gabit","fillers","hebb",9,378521,"0.0-4.0-5.0","lbeemar5cb0u",NA,"Employee Saly is assigned to project Mabi.","Saly","is assigned to",35035,3,"is assigned to","Saly","Mabi","Mabi","1",7,TRUE,TRUE,TRUE,0,1,"employee1"
"employee","Saly,Mabi,Vipal,Turow,Owmi,Gabit","fillers","hebb",9,378521,"0.0-4.0-5.0","lbeemar5cb0u",NA,"Project Mabi supports agenda of manager Vipal.","Mabi","supports sth. of",12045,3,"supports sth. of","Mabi","Vipal","Vipal","2",7,TRUE,TRUE,TRUE,0,1,"employee2"
"employee","Saly,Mabi,Vipal,Turow,Owmi,Gabit","fillers","hebb",9,378521,"0.0-4.0-5.0","lbeemar5cb0u",NA,"Manager Vipal gets a promotion.","Vipal","gets a promotion",5840,2,"gets a promotion","Vipal",NA,NA,"3",7,TRUE,NA,TRUE,0,1,"employee3"
"pump","Awiz,Thisun,Uhuy,Wecin,Lenik,Kawud","fillers","hebb",10,417131,"0.0-4.0-6.0","lbeemar5cb0u",NA,"Plumber Awiz installs pump Thisun.","Awiz","installs",10682,3,"installs","Awiz","Thisun","Thisun","1",8,TRUE,TRUE,TRUE,0,1,"pump1"
"pump","Awiz,Thisun,Uhuy,Wecin,Lenik,Kawud","fillers","hebb",10,417131,"0.0-4.0-6.0","lbeemar5cb0u",NA,"Pump Thisun sucks water from ground Uhuy.","Thisun","sucks sth. from",9437,3,"sucks sth. from","Thisun","Uhuy","Uhuy","2",8,TRUE,TRUE,TRUE,0,1,"pump2"
"pump","Awiz,Thisun,Uhuy,Wecin,Lenik,Kawud","fillers","hebb",10,417131,"0.0-4.0-6.0","lbeemar5cb0u",NA,"Ground Uhuy dries up.","Uhuy","dries up",7935,2,"dries up","Uhuy",NA,NA,"3",8,TRUE,NA,TRUE,0,1,"pump3"
"robber","Hadith,Upel,Rove,Eshov,Igoth,Afi","analogues","hebb",11,454415,"0.0-4.0-7.0","lbeemar5cb0u",NA,"Criminal Hadith learns about security issue Upel.","Hadith","learns about",8872,3,"learns about","Hadith","Upel","Upel","1",9,TRUE,TRUE,TRUE,0,1,"robber1"
